origin,destination,trip_count,shortest_path,origin_osm_node
4565.07,4789.03,7.0,"[42497593, 42502651, 42502649, 42502648, 42502645, 42485643, 42476728, 598043779, 4383741852, 6224367582, 598043774, 42517603, 3026465379, 42517600, 42517597]",42497593
6535.04,6364.1,7.0,"[42430633, 3270031002, 42437670, 10089242337, 42437663, 5481859182, 42435644, 3799564975, 42437654, 4886228959, 4886228960]",42430633
6306.06,6107.08,7.0,"[42434285, 42434279, 42443674, 42427386, 42444916, 42429663, 42429662, 42429661, 42439275]",42434285
5721.01,5721.01,7.0,[42439537],42439537
5436.11,5382.07,7.0,"[42449874, 4300994818, 7013873967, 42437118, 42429812, 42429811, 7476371570, 42429809, 4300940094, 42427345, 42429806, 5173594703, 3630219668, 486869939, 486876882, 486867548, 42432095, 42447428, 42451593, 42452084, 42440686, 42452076, 42437962, 5804809463, 3212472853, 42437996, 42429643, 42451660]",42449874
7458.03,7304.08,7.0,"[42434160, 42438045, 8002696369, 42438043, 42434158, 42443353, 7106818626, 42424851, 42421800, 42435308, 42433564]",42434160
7327.01,7393.09,7.0,"[2298803428, 2298803471, 2298803502, 1242159743, 4159724371, 1242159817, 3040261588, 1242159811, 8123418696, 3040261548, 277482205, 9156860580, 8603460188, 7738506172, 3843180744, 277482098, 3990449961, 7734748098, 277482339, 277482105, 3843180751, 42772993, 42750271, 595800941, 42743550, 7553992429, 9908642176, 42753246, 10702583014, 42763131, 42747190, 42747188, 42739603, 5482371897, 42725346, 7641820943, 371239962, 42443116, 8741475160, 8741475156, 5161751673, 42444458, 42444457, 42438772, 42447207, 42445189, 42447206, 42443819, 42435230, 42439489, 42447201, 42447199, 42435395, 42447196, 42447192, 42434384, 42447187, 42459180, 596776386, 596776349, 596775808, 596776201, 7076060066, 596775819, 596776413, 596775825, 596776224, 5481897033, 7921574439, 596776231, 596776166, 596776165, 42446093]",2298803428
6140.05,6247.06,7.0,"[42430265, 42430269, 42430271, 42427423, 42430274, 42430277, 42430279, 42434807]",42430265
5703.13,5788.13,7.0,"[42446552, 42454997, 42454994, 42442862, 42449886, 42430886, 42449017, 42445558]",42446552
5755.14,5863.07,7.0,"[42456303, 42449045, 42430861, 42455026, 42446521, 42428489, 5357086126, 42446528, 42446533, 42436941, 42440729, 5481911746, 42431459, 5481911751]",42456303
5561.06,6098.12,7.0,"[42445505, 1918039897, 42445511, 1692433916, 42421927, 42445520, 42431165, 5481937335, 42445534, 7059780018, 42439236, 42445543, 42445548, 595407648, 42430872, 42453104, 42446528, 42436939, 42440721, 42431452, 42437018, 42437021, 42437280, 42456543, 4597668038, 42428179]",42445505
6551.11,6551.11,7.0,[42445917],42445917
7511.19,7253.04,7.0,"[42434904, 42425127, 42438961, 42453575, 42443264, 42443263, 5596409839, 42431293, 42425232, 42424439, 42435328, 42435323, 42435319, 42435317, 42435316, 42431447, 42421993, 7106818627, 7106818623, 7106818626, 42424851, 42421800, 42435308, 42433564, 42427915, 42424225, 42435301]",42434904
5553.21,5659.11,7.0,"[42437343, 42455051, 42453175, 3316524008, 42444829, 42434215, 42434148, 42449023, 42430914, 42430924, 42455007]",42437343
6432.11,6197.08,7.0,"[8871600819, 8871600818, 42446949, 42445656, 42446945, 42446942, 42446941, 42449932, 5721677302, 42423020, 42434965, 5131026388, 42442913, 1729087000, 1729086998]",8871600819
6920.03,6492.08,7.0,"[42445033, 1815133244, 42445027, 42445025, 42440163, 42432594, 42443532, 42445020, 42445018, 42432703, 42443561, 42445011, 42437368, 42445001, 42444991, 42444985, 42433625, 4491359481, 42444964, 5481856939, 5481856935, 42444960, 4207913307, 42437663, 42444954]",42445033
5755.14,5788.15,7.0,"[42456303, 42449045, 42430861, 42455026, 42446521, 42428489, 5357086126, 42446528]",42456303
7311.02,7260.09,7.0,"[42442463, 1061531454, 42428653, 42428065, 42428648, 42428645, 11655721360, 42428640, 1061531500, 42442445]",42442463
5379.09,5666.11,7.0,"[42518972, 42492540, 42482461, 42534485, 42514549, 42488169, 42479249, 42479254, 5481933812, 42479268, 42479273, 42479277, 6980674614, 42520377, 42527806, 42491226]",42518972
6839.10,7253.04,7.0,"[4347534767, 42430394, 42423674, 4347550074, 11225191374, 4347550071, 4347550065, 9446375824, 42421969, 5706568625, 42435253, 42435257, 7802856365, 7802856352, 7802856370, 7802856341, 7802856349, 7802856372, 7802856356, 42435272, 42435275, 42432556, 42435283, 42435295, 42435301]",4347534767
5076.04,5195.06,7.0,"[42511044, 42523854, 5481854385, 42520572, 4593135573, 42490951, 42491462, 42488298, 8842568889, 8842568890, 4209420712, 1893285378, 479847987, 1893285374, 1692483461, 42526525]",42511044
6432.11,6173.08,7.0,"[8871600819, 8871600818, 42446949, 42445656, 42446945, 42446942, 42446941, 42434954, 42445374, 8996587919, 42446935, 42446934, 42446933, 42456568, 4597668044, 42445896, 42451674, 42437686, 42427786, 42438544, 42434800, 42429874, 7372860100, 42453624, 42428212]",8871600819
6072.06,6039.06,7.0,"[42429388, 42432214, 6211332483, 8307463659, 42429390, 11728146527, 42436431, 42436159, 42455357, 42431508]",42429388
6839.10,7304.08,7.0,"[4347534767, 42430394, 42423674, 4347550074, 11225191374, 4347550071, 4347550065, 9446375824, 42421969, 5706568625, 42435253, 42435257, 7802856365, 7802856352, 7802856370, 7802856341, 7802856349, 7802856372, 7802856356, 42435272, 42435275, 42432556, 42435283, 42435295, 42435301, 42424225, 42427915, 42433564]",4347534767
5348.02,5076.04,7.0,"[42484164, 42484167, 42484171, 598031717, 42484180, 42484186, 6530806540, 42480120, 42480149, 4686822856, 42484194, 42482398, 8425776224, 2089937767, 6116989028, 42476485, 42484200, 5482177473, 42527653, 42525812, 42514864, 42527647, 10736651838, 10736651834, 42527642, 42496943, 42523854, 42511044]",42484164
4488.08,4479.10,7.0,"[42497596, 42515829, 278631321, 42492216, 42492213, 5487787915, 5487787913, 5487787909, 42523094, 6639135311]",42497596
5542.04,5291.05,7.0,"[8672287431, 42466398, 42476648, 42472683, 6166803110, 6166803113, 42502920, 42464292, 8702221552, 42463363, 42467904, 42467896, 42467894, 42467892, 42467889, 42467885, 42467880]",8672287431
6157.04,5207.01,7.0,"[42454328, 42454325, 4557517554, 42436439, 42429394, 42436431, 42431503, 42436427, 42436423, 42436414, 6211334202, 6213204061, 42431814, 42431812, 42431805, 42431804, 4841945993, 42431802, 42431797, 5837088105, 42430796, 42430791, 42430782, 42430770, 42430761, 8648032268, 42436968, 42448563, 42455200, 42439345, 42445574, 4616536351, 4616536352, 4616536348, 42423456, 42452015, 42440838, 4890535524, 4778174564, 42434845, 42445702, 42453038, 42448162, 5490721611, 42452816, 11515468980, 42452817, 42428411, 9149294706, 42445466, 42430535, 9121386338, 4878831008, 9121386335, 8866504932]",42454328
6464.09,6197.08,7.0,"[42446977, 42446971, 11337295604, 42432444, 42446949, 42445656, 42446945, 42446942, 42446941, 42449932, 5721677302, 42423020, 42434965, 5131026388, 42442913, 1729087000, 1729086998]",42446977
6089.07,6432.11,7.0,"[42436582, 42446925, 42448693, 42436578, 42456555, 42429888, 42454522, 42446266, 42436748, 42445409, 42456568, 42449308, 3786901738, 3786901743, 42434951, 42458333, 42449683, 42453986, 42445653, 561042197, 42453005, 8871600818, 8871600819]",42436582
6022.04,5989.02,7.0,"[42449333, 42431490, 4500012798, 5416905054, 42430255]",42449333
6459.07,6747.07,7.0,"[8585752285, 11327620169, 42437693, 42451695, 42446668, 42437670, 42455735, 5837182316, 42452975, 9409760260, 9409760272, 5837182318, 42443975, 42433644, 42423885, 11149329007, 428219648, 42446504, 42455751, 42437371, 42454433, 42443563, 42432706, 42455761, 42452365, 42443534, 42432598, 42440170, 42440163, 5481883912, 42435684, 8704367788, 8704367789]",8585752285
6901.01,6789.2,7.0,"[42882960, 5487911872, 42843348, 7726844882, 42826064, 2403986924, 42882970, 42818528, 42833321, 42882973, 42849730]",42882960
4322.06,4217.06,7.0,"[1372888859, 42466266, 42466259, 6689408247, 42466249, 42466244, 42466239, 5744334383, 42466234, 42466227]",1372888859
8009.05,8009.05,7.0,[9150629570],9150629570
6039.06,6182.02,7.0,"[42455357, 42431508, 42431505, 10305311705, 42431503, 42431500, 42431844, 8307463666, 8307463669, 6211332483, 42432214, 42435596, 42435598, 42435599, 42435603, 42429662, 42435610, 42427381, 42427374]",42455357
6173.08,5788.13,7.0,"[42428212, 42428216, 42429874, 7372860100, 7372860102, 449581964, 42428201, 42428198, 42428192, 42428183, 42428179, 42428174, 42428170, 3875000767, 42438785, 42431491, 42438784, 42428493, 42428491, 42428489, 42428483, 42428480, 42428476, 42428473, 42445543, 42439249, 42445558]",42428212
6747.06,6717.06,7.0,"[5481883912, 42435684, 42435687, 42435702, 42435705, 42435707, 42435710, 42431556, 42435714, 42435716, 1825841704, 1825841743, 1825841693, 1825841688, 4347550071, 4347550065, 1825841742, 9170790586, 1061531429, 1061531777, 1061531509, 1061531447, 1061531685, 9170816531, 6173564360, 1061531707, 1061531527, 1061531787, 1061531608, 1061531597, 1996323622, 1061531491, 6207264908, 42432564, 1061531757, 1061531500, 1061531634, 1061531566, 1061531695, 1061531803, 1061531454, 11655721345, 11655721348, 11655721350, 1061531550, 11655721355, 1061531839, 1061531603, 1061531637, 1061531810, 1061531768, 1061531682, 1061531731, 1061531736, 1061531790, 1061531847, 1061531593, 1061531807, 1061531504, 1061531727, 1061531730, 1061531596, 1061531631, 1061531802, 1061531815, 1061531496, 11803957851, 1061531654, 1061531717, 595314104, 561035330, 3579432156, 1506445808, 561035333, 561035334, 561035335, 627905367, 1506445762, 6223571524, 6223571522, 1504153604, 561035338, 1506599378, 1506599377, 561035342, 5481847043, 5763775589, 9515699765, 561035343, 561035344, 6198320765, 2541754747, 561035346, 7732653969, 7732653971, 561035349, 561035350, 561035353, 561035354, 561035355, 561035356, 561035357, 561035358, 561035359, 561035360, 561035361, 561035362, 561035363, 561035364, 561035365, 561035366, 561035367, 561035368, 561035369, 561035370, 9463603355, 561035371, 561035372, 561035373, 561035374, 561035375, 561035376, 561035377, 561035378, 561035379, 561035380, 561035381, 8344404000, 561035382, 7132814246, 42428980, 2541754688, 2499757469, 8746375049, 42428984, 42428985, 42428989, 42428994, 7694273190, 7694273195, 42428998, 42429002, 42429006, 42429011, 42429013, 42429017, 42429023, 42428094, 42429029, 42429032, 5549743266, 42429035, 42429044, 42429058, 5549743258, 42429072, 10151452108, 10151452111, 10151452100, 42429083, 42429094, 42429100, 42429104, 42427780, 42429109, 7740582994, 8904913030, 7740583558, 42421783, 42429174, 42427844, 1763749977, 1764647101, 42429184, 42429211, 42429212, 595729841, 42429215, 42432799, 5490791421, 5490791423, 42432802, 42432805, 42431666, 4515465265, 374451674, 5051482018]",5481883912
6753.08,6753.08,7.0,[42456049],42456049
5382.06,5506.1,7.0,"[42452056, 42437589, 42452067, 42451660, 42432111, 42429644, 486867405, 3212472843, 8840995913, 486868830, 42437108, 42432060, 42432063, 42432066, 42432068, 42432071, 1919595924, 1919595910, 1919595921, 1919595912, 1919595923, 42427358, 7115850098, 42449874, 42453613, 42437354, 42455396, 42453160, 42444835, 42434237, 42455412]",42452056
5593.01,5593.01,7.0,[42443513],42443513
5779.11,5703.13,7.0,"[42436944, 42446552, 42454997]",42436944
6072.16,6140.05,7.0,"[42436431, 42431503, 42431500, 42431844, 8307463666, 8307463669, 6211332483, 42432214, 42435596, 42439823, 42430253, 42430255, 42430257, 42430259, 42429659, 42430263, 42427371, 42430265]",42436431
6331.01,6140.05,7.0,"[42435422, 42435420, 42427805, 42438547, 42434807, 42439842, 42439840, 42427426, 42437890, 42434270, 42439836, 42427374, 42427371, 42430265]",42435422
6233.04,6459.07,7.0,,42427393
7253.04,6912.01,7.0,"[42435301, 42435295, 42435283, 42432556, 42435275, 248709587, 2059303916, 595703341, 3377460331, 4332563033, 42423677, 42423674]",42435301
5561.06,5788.13,7.0,"[42445505, 1918039897, 42445511, 1692433916, 42421927, 42445520, 42431165, 5481937335, 42445534, 7059780018, 42439236, 42445543, 42439249, 42445558]",42445505
5374.01,5303.06,7.0,"[42432097, 486867534, 486867548, 42432095, 42447428, 5804835269, 11038072541, 7595185930]",42432097
6884.03,7079.06,7.0,"[42431556, 42435714, 42435716, 1825841704, 1825841743, 1825841693, 1825841688, 4347550071, 4347550065, 9446375824, 42421969, 5706568625, 42435253, 42435257, 7802856365, 7802856352, 7802856370, 7802856341, 7802856349]",42431556
6254.06,6170.02,7.0,"[42807444, 276318086, 8318425491, 597237400, 276318087, 42826882, 6593145588, 6795905103, 42826890, 42826898, 276320116, 3575033028, 276320117, 42826923, 6795905097]",42807444
5073.07,5073.07,7.0,[42436181],42436181
5137.11,5137.11,7.0,[42440282],42440282
6644.08,6535.04,7.0,"[42444985, 42433625, 4491359481, 42444964, 5481856939, 5481856935, 42444960, 4207913307, 42437663, 10089242337, 42437670, 3270031002]",42444985
6732.01,6732.01,7.0,[42443612],42443612
7634.01,7713.11,7.0,"[42421741, 1061531654, 1061531717, 595314104, 561035330, 3579432156, 1506445808, 561035333, 561035334, 561035335, 627905367, 1506445762, 470209120]",42421741
6551.11,6809.07,7.0,"[42445917, 42445920, 42444043, 42432693, 42430344, 42430347, 42430350, 42430352, 42430356, 42430358, 42430361, 42430363, 42430367, 42430371, 42430375, 42430378]",42445917
6352.01,6286.02,7.0,"[9982698537, 2971841366, 2971841370, 42844264, 42843268, 5481972165, 597255499, 5481972168, 42825916, 5717112219, 42843270, 11157958408, 42826864, 2802423160]",9982698537
6239.08,6239.08,7.0,[42449926],42449926
5167.06,5167.06,7.0,[42437749],42437749
6022.04,5914.03,7.0,"[42449333, 42431490, 42440710, 42429373, 42439070, 42449067, 42430247]",42449333
5542.04,5481.04,7.0,"[8672287431, 8672287425, 42502927, 42478902, 5482000017, 42509202, 2987758893, 2987758892, 42467934, 42509209, 42491222, 42509213, 42509216]",8672287431
4452.03,4157.10,7.0,"[42501884, 42499383, 42499385, 42536300, 42479660, 42478403, 42487087, 42500051, 42469626, 42464932, 597711097, 597728148, 3216975540, 42469633, 42469637, 42469640]",42501884
5406.02,5414.06,7.0,"[42427346, 42437067, 42437071, 42437074, 42437078, 42437082, 42437084, 42437096, 42437106, 42437108, 42437109]",42427346
5869.04,5944.01,7.0,"[42500685, 42516047, 42486597, 42520825, 2629142962, 42520827]",42500685
6608.09,6822.09,7.0,"[42455963, 42448390, 42443618, 2711029280, 42456041, 42448326, 6177439749, 42436531, 42456049, 42429986, 42431661, 42455675, 42447237, 42437451, 42431684]",42455963
5382.07,5335.07,7.0,"[42451660, 42429643, 42437996, 3212472853, 5804809463, 42437962, 42452076, 42440686, 42452084, 42451593, 42447428, 5804835269, 11038072541, 11038072505, 11038072465, 11038072507, 42452107]",42451660
5703.13,5659.11,7.0,"[42446552, 42446562, 42455007]",42446552
5545.04,5545.01,7.0,"[42453158, 42444833, 42434233]",42453158
6765.01,6157.04,7.0,"[247084443, 247085080, 1760566988, 247081706, 247081711, 246650546, 2348991695, 247072735, 2208862794, 2376384482, 246580345, 8288270017, 246652738, 7779310094, 4133206254, 42454328]",247084443
5626.15,5779.1,7.0,"[42444827, 42434205, 4012724171, 42449021, 42430903, 42454994, 42446547, 42436943, 42440743]",42444827
6526.05,6676.02,7.0,"[42433620, 42435654, 42435657, 42435660, 42435663, 5849918504, 42435671, 42432700]",42433620
6089.07,6004.06,7.0,"[42436582, 42436586, 42436590, 42436598, 42455897, 42429918, 42454209]",42436582
6814.01,6814.01,7.0,[4604406921],4604406921
6896.16,6650.07,7.0,"[42431680, 5373598785, 6680686171, 6680686176, 42431681, 42437445, 42442983, 5550244687, 42442977, 42431659, 42429981, 42442963, 42436527, 6176483595, 42424089, 42442961, 42432861, 42442960, 42442959]",42431680
5578.02,5288.12,7.0,"[42445171, 42436073, 42436017, 42436069, 42436064, 42436060, 42434871, 42436056, 11466637157, 42436055, 5812723035, 42436050, 11464657971, 42430519, 5812723036, 42431617, 5812723033, 42429565]",42445171
6089.07,6089.07,7.0,[42436582],42436582
6839.10,6602.03,7.0,"[4347534767, 42430394, 42423674, 42440025, 42440022, 42431549, 42440020, 42440015, 42440012, 42440009, 42440004, 42440001, 42432585, 42439996, 42439994, 42439990, 42428297, 42439984, 42439981, 42437363, 42439972, 42435660]",4347534767
7260.09,7260.09,7.0,[42442445],42442445
5238.05,5137.1,7.0,"[4158807592, 588455743, 1773055865, 3234401386, 7132405548, 9910234385, 7477038792, 42425955, 42427300, 42445466, 42430535, 9121386338, 4878831008, 370705004, 2821304145, 1272562931, 42427236, 11349151114, 8404036868]",4158807592
5348.02,5134.09,7.0,"[42484164, 42489001, 42506325, 42504278, 42506329, 42474099, 42506331, 42506332, 42468738, 4207788767, 4207788769]",42484164
5303.08,5230.02,7.0,"[42440785, 42433549, 42433550, 42435925, 42437768, 6330018967, 4487582556, 42437763, 42435923]",42440785
6876.04,7293.1,7.0,"[42430394, 4347534767, 5706568771, 8254176969, 42445950, 42445953, 42436511, 42445961, 42429971, 42431650, 42445972, 42445976, 42437425, 42431674, 42445994, 42429682, 42445227, 42436477, 596776057, 42436481, 42438795, 42439557, 42430056, 42454691, 42446461, 42436914, 42459137, 42438490, 42452954, 42439395, 42448216, 42435504, 42458766, 42429330, 42454192, 42445736]",42430394
6779.04,6847.02,7.0,"[42428310, 42435687, 42435702, 42435705, 42435707, 42435710, 42431556, 42428328, 42431549, 42440020, 8993169377, 8993169376]",42428310
6740.10,6717.06,7.0,"[42430361, 42430363, 42430367, 42430371, 42430375, 42430378, 42430384, 42430390, 42430394, 42423674, 4347550074, 11225191374, 4347550071, 4347550065, 1825841742, 9170790586, 1061531429, 1061531777, 1061531509, 1061531447, 1061531685, 9170816531, 6173564360, 1061531707, 1061531527, 1061531787, 1061531608, 1061531597, 1996323622, 1061531491, 6207264908, 42432564, 1061531757, 1061531500, 1061531634, 1061531566, 1061531695, 1061531803, 1061531454, 11655721345, 11655721348, 11655721350, 1061531550, 11655721355, 1061531839, 1061531603, 1061531637, 1061531810, 1061531768, 1061531682, 1061531731, 1061531736, 1061531790, 1061531847, 1061531593, 1061531807, 1061531504, 1061531727, 1061531730, 1061531596, 1061531631, 1061531802, 1061531815, 1061531496, 11803957851, 1061531654, 1061531717, 595314104, 561035330, 3579432156, 1506445808, 561035333, 561035334, 561035335, 627905367, 1506445762, 6223571524, 6223571522, 1504153604, 561035338, 1506599378, 1506599377, 561035342, 5481847043, 5763775589, 9515699765, 561035343, 561035344, 6198320765, 2541754747, 561035346, 7732653969, 7732653971, 561035349, 561035350, 561035353, 561035354, 561035355, 561035356, 561035357, 561035358, 561035359, 561035360, 561035361, 561035362, 561035363, 561035364, 561035365, 561035366, 561035367, 561035368, 561035369, 561035370, 9463603355, 561035371, 561035372, 561035373, 561035374, 561035375, 561035376, 561035377, 561035378, 561035379, 561035380, 561035381, 8344404000, 561035382, 7132814246, 42428980, 2541754688, 2499757469, 8746375049, 42428984, 42428985, 42428989, 42428994, 7694273190, 7694273195, 42428998, 42429002, 42429006, 42429011, 42429013, 42429017, 42429023, 42428094, 42429029, 42429032, 5549743266, 42429035, 42429044, 42429058, 5549743258, 42429072, 10151452108, 10151452111, 10151452100, 42429083, 42429094, 42429100, 42429104, 42427780, 42429109, 7740582994, 8904913030, 7740583558, 42421783, 42429174, 42427844, 1763749977, 1764647101, 42429184, 42429211, 42429212, 595729841, 42429215, 42432799, 5490791421, 5490791423, 42432802, 42432805, 42431666, 4515465265, 374451674, 5051482018]",42430361
